pais_id,pais,provincia_id,provincia,departamento,localidad,rubro,productos,categoria_id,categoria_desc,Certificadora_id,certificadora_deno,razón social,establecimiento
32,ARGENTINA,38,JUJUY,EL CARMEN,INDEFINIDA,AGRICULTURA,CAÑA DE AZUCAR,1,Productores,2,OIA S.A.,HAROIAN NELSON EDGARDO,FINCA PAMPA BLANCA
32,ARGENTINA,38,JUJUY,EL CARMEN,INDEFINIDA,AGRICULTURA,INCULTO,1,Productores,2,OIA S.A.,HAROIAN NELSON EDGARDO,FINCA PAMPA BLANCA
32,ARGENTINA,38,JUJUY,LA ESPERANZA,INDEFINIDA,AGRICULTURA,CAÑA DE AZUCAR,1,Productores,2,OIA S.A.,INGENIO LA ESPERANZA S.A.,INGENIO LA ESPERANZA
32,ARGENTINA,38,JUJUY,EL CARMEN,INDEFINIDA,AGRICULTURA,CAÑA DE AZUCAR,1,Productores,2,OIA S.A.,INKLEMONA DE BALUT ROSA,FINCA LAS PICHANAS
32,ARGENTINA,38,JUJUY,EL CARMEN,INDEFINIDA,AGRICULTURA,INCULTO,1,Productores,2,OIA S.A.,INKLEMONA DE BALUT ROSA,FINCA LAS PICHANAS
32,ARGENTINA,38,JUJUY,LOS MANANTIALES,INDEFINIDA,AGRICULTURA,CAÑA DE AZUCAR,1,Productores,2,OIA S.A.,LA PROVIDENCIA SRL,LA PROVIDENCIA
32,ARGENTINA,38,JUJUY,LOS MANANTIALES,INDEFINIDA,AGRICULTURA,INCULTO,1,Productores,2,OIA S.A.,LA PROVIDENCIA SRL,LA PROVIDENCIA
32,ARGENTINA,38,JUJUY,LOS MANANTIALES,INDEFINIDA,AGRICULTURA,INCULTO,1,Productores,2,OIA S.A.,LA PROVIDENCIA SRL,LA PROVIDENCIA
32,ARGENTINA,38,JUJUY,DEPTO EL CARMEN,INDEFINIDA,AGRICULTURA,CAÑA DE AZUCAR,1,Productores,2,OIA S.A.,MORALES GUSTAVO ROBERTO,FINCA MORALES
32,ARGENTINA,38,JUJUY,DEPTO EL CARMEN,INDEFINIDA,AGRICULTURA,FORESTALES,1,Productores,2,OIA S.A.,MORALES GUSTAVO ROBERTO,FINCA MORALES
32,ARGENTINA,38,JUJUY,DEPTO EL CARMEN,INDEFINIDA,AGRICULTURA,INCULTO,1,Productores,2,OIA S.A.,MORALES GUSTAVO ROBERTO,FINCA MORALES
32,ARGENTINA,38,JUJUY,PALMA SOLA,INDEFINIDA,AGRICULTURA,SESAMO,1,Productores,2,OIA S.A.,PALMA SOLA FARMS S.R.L,PALMA SOLA
32,ARGENTINA,38,JUJUY,PALMA SOLA,INDEFINIDA,AGRICULTURA,POROTO NEGRO,1,Productores,2,OIA S.A.,PALMA SOLA FARMS S.R.L,PALMA SOLA
32,ARGENTINA,38,JUJUY,PALMA SOLA,INDEFINIDA,AGRICULTURA,INCULTO,1,Productores,2,OIA S.A.,PALMA SOLA FARMS S.R.L,PALMA SOLA
32,ARGENTINA,38,JUJUY,PALMA SOLA,INDEFINIDA,AGRICULTURA,POROTO COLORADO,1,Productores,2,OIA S.A.,PALMA SOLA FARMS S.R.L,PALMA SOLA
32,ARGENTINA,38,JUJUY,PALMA SOLA,INDEFINIDA,AGRICULTURA,CHIA,1,Productores,2,OIA S.A.,PALMA SOLA FARMS S.R.L,PALMA SOLA
32,ARGENTINA,42,LA PAMPA,MIGUEL CANE,INDEFINIDA,AGRICULTURA,GIRASOL,1,Productores,3,Letis S.A.,EDCO GRAINS S.A.,SAN JUAN
32,ARGENTINA,42,LA PAMPA,MIGUEL CANE,INDEFINIDA,AGRICULTURA,POROTO MUNG,1,Productores,3,Letis S.A.,EDCO GRAINS S.A.,SAN JUAN
32,ARGENTINA,42,LA PAMPA,CALEU CALEU,INDEFINIDA,APICULTURA,COLMENAS,1,Productores,2,OIA S.A.,EL MAITEN S.R.L.,EL ALFILERILLO / EL REMOLINO / DON PEDRO / BARUSO / EL MORRO
32,ARGENTINA,42,LA PAMPA,CALEU CALEU,INDEFINIDA,APICULTURA,NUCLEOS,1,Productores,2,OIA S.A.,EL MAITEN S.R.L.,EL ALFILERILLO / EL REMOLINO / DON PEDRO / BARUSO / EL MORRO
32,ARGENTINA,42,LA PAMPA,CALEU CALEU,INDEFINIDA,APICULTURA,ALZA MELARIA,1,Productores,2,OIA S.A.,EL MAITEN S.R.L.,EL ALFILERILLO / EL REMOLINO / DON PEDRO / BARUSO / EL MORRO
32,ARGENTINA,42,LA PAMPA,UTRACAN,INDEFINIDA,APICULTURA,ALZA MELARIA,1,Productores,2,OIA S.A.,LOS AMIGOS S.H.,DON SERAFIN - EL CARMEL
32,ARGENTINA,42,LA PAMPA,UTRACAN,INDEFINIDA,APICULTURA,COLMENAS,1,Productores,2,OIA S.A.,LOS AMIGOS S.H.,DON SERAFIN - EL CARMEL
32,ARGENTINA,42,LA PAMPA,UTRACAN,INDEFINIDA,APICULTURA,NUCLEOS,1,Productores,2,OIA S.A.,LOS AMIGOS S.H.,DON SERAFIN - EL CARMEL
32,ARGENTINA,46,LA RIOJA,CHILECITO,INDEFINIDA,FRUTICULTURA,VID,1,Productores,1,Argencert S.R.L.,"BELLAN, EDGARDO CHARBEL MARIA",LAS TRES MARIAS
32,ARGENTINA,46,LA RIOJA,CHILECITO,INDEFINIDA,FRUTICULTURA,OLIVOS,1,Productores,1,Argencert S.R.L.,"BELLAN, EDGARDO CHARBEL MARIA",LAS TRES MARIAS
32,ARGENTINA,46,LA RIOJA,CHILECITO,INDEFINIDA,FRUTICULTURA,VID,1,Productores,1,Argencert S.R.L.,BELLIA JOSE LUIS,AGROVID
32,ARGENTINA,46,LA RIOJA,CHILECITO,INDEFINIDA,FRUTICULTURA,OLIVOS,1,Productores,1,Argencert S.R.L.,BELLIA JOSE LUIS,AGROVID
32,ARGENTINA,46,LA RIOJA,CHILECITO,INDEFINIDA,FRUTICULTURA,VID,1,Productores,1,Argencert S.R.L.,"CAPECE, LORENZO OSVALDO",LA ALBORADA
32,ARGENTINA,46,LA RIOJA,CHILECITO,INDEFINIDA,FRUTICULTURA,OLIVOS,1,Productores,1,Argencert S.R.L.,"CAPECE, LORENZO OSVALDO",LA ALBORADA
32,ARGENTINA,46,LA RIOJA,ARAUCO,INDEFINIDA,AGRICULTURA,JOJOBA,1,Productores,1,Argencert S.R.L.,CLEAN INVESTMENT SA,EL RETAMO
32,ARGENTINA,46,LA RIOJA,ARAUCO,INDEFINIDA,AGRICULTURA,JOJOBA,1,Productores,1,Argencert S.R.L.,CLEAN INVESTMENT SA,SAN AMBROSIO Y  DON JESUS
32,ARGENTINA,46,LA RIOJA,GENERAL OCAMPO,INDEFINIDA,AGRICULTURA,INCULTO,1,Productores,2,OIA S.A.,CONCESIONARIA DE FINCAS EL RENUEVO S.A.,FINCAS EL RENUEVO
32,ARGENTINA,46,LA RIOJA,GENERAL OCAMPO,INDEFINIDA,FRUTICULTURA,OLIVO,1,Productores,2,OIA S.A.,CONCESIONARIA DE FINCAS EL RENUEVO S.A.,FINCAS EL RENUEVO
32,ARGENTINA,46,LA RIOJA,GENERAL OCAMPO,INDEFINIDA,HORTICULTURA,OLIVO,1,Productores,2,OIA S.A.,CONCESIONARIA DE FINCAS EL RENUEVO S.A.,FINCAS EL RENUEVO
32,ARGENTINA,46,LA RIOJA,GENERAL OCAMPO,INDEFINIDA,FRUTICULTURA,GRANADO,1,Productores,2,OIA S.A.,CONCESIONARIA DE FINCAS EL RENUEVO S.A.,FINCAS EL RENUEVO
32,ARGENTINA,46,LA RIOJA,GENERAL OCAMPO,INDEFINIDA,HORTICULTURA,GRANADO,1,Productores,2,OIA S.A.,CONCESIONARIA DE FINCAS EL RENUEVO S.A.,FINCAS EL RENUEVO
32,ARGENTINA,46,LA RIOJA,GENERAL OCAMPO,INDEFINIDA,FRUTICULTURA,ALGARROBO,1,Productores,2,OIA S.A.,CONCESIONARIA DE FINCAS EL RENUEVO S.A.,FINCAS EL RENUEVO
32,ARGENTINA,46,LA RIOJA,GENERAL OCAMPO,INDEFINIDA,HORTICULTURA,ALGARROBO,1,Productores,2,OIA S.A.,CONCESIONARIA DE FINCAS EL RENUEVO S.A.,FINCAS EL RENUEVO
32,ARGENTINA,46,LA RIOJA,GENERAL OCAMPO,INDEFINIDA,FRUTICULTURA,LAUREL,1,Productores,2,OIA S.A.,CONCESIONARIA DE FINCAS EL RENUEVO S.A.,FINCAS EL RENUEVO
32,ARGENTINA,46,LA RIOJA,GENERAL OCAMPO,INDEFINIDA,HORTICULTURA,LAUREL,1,Productores,2,OIA S.A.,CONCESIONARIA DE FINCAS EL RENUEVO S.A.,FINCAS EL RENUEVO
32,ARGENTINA,46,LA RIOJA,CHILECITO,INDEFINIDA,FRUTICULTURA,VID,1,Productores,1,Argencert S.R.L.,COOPERATIVA VITIVINIFRUTICOLA  LA RIOJANA LTDA.,FINCA CIUDADELA
32,ARGENTINA,46,LA RIOJA,CHILECITO,INDEFINIDA,FRUTICULTURA,VID,1,Productores,1,Argencert S.R.L.,COOPERATIVA VITIVINIFRUTICOLA  LA RIOJANA LTDA.,FINCA CIUDADELA II (EXFEDERADA RIOJANA SA)
32,ARGENTINA,46,LA RIOJA,CHILECITO,INDEFINIDA,FRUTICULTURA,OLIVOS,1,Productores,1,Argencert S.R.L.,COOPERATIVA VITIVINIFRUTICOLA  LA RIOJANA LTDA.,FINCA CIUDADELA II (EXFEDERADA RIOJANA SA)
32,ARGENTINA,46,LA RIOJA,CHILECITO,INDEFINIDA,FRUTICULTURA,VID,1,Productores,1,Argencert S.R.L.,COOPERATIVA VITIVINIFRUTICOLA  LA RIOJANA LTDA.,PARCELA 12
32,ARGENTINA,46,LA RIOJA,CHILECITO,INDEFINIDA,FRUTICULTURA,OLIVOS,1,Productores,1,Argencert S.R.L.,COOPERATIVA VITIVINIFRUTICOLA  LA RIOJANA LTDA.,PARCELA 12
32,ARGENTINA,46,LA RIOJA,CHILECITO,INDEFINIDA,FRUTICULTURA,VID,1,Productores,1,Argencert S.R.L.,COVARRUBIAS SA,COVARRUBIAS
32,ARGENTINA,46,LA RIOJA,CHILECITO,INDEFINIDA,FRUTICULTURA,NOGALES,1,Productores,1,Argencert S.R.L.,COVARRUBIAS SA,COVARRUBIAS
32,ARGENTINA,46,LA RIOJA,CHILECITO,INDEFINIDA,FRUTICULTURA,VID,1,Productores,1,Argencert S.R.L.,"DE LA VEGA, EDUARDO DANIEL",MARTA ELENA
32,ARGENTINA,46,LA RIOJA,CHILECITO,INDEFINIDA,FRUTICULTURA,OLIVOS,1,Productores,1,Argencert S.R.L.,"DE LA VEGA, EDUARDO DANIEL",MARTA ELENA
32,ARGENTINA,46,LA RIOJA,LA RIOJA,INDEFINIDA,FRUTICULTURA,OLIVOS,1,Productores,1,Argencert S.R.L.,EMPRENDIMIENTOS DEL NORTE SRL ,FINCA LA ANDALUZA
32,ARGENTINA,46,LA RIOJA,CHILECITO,INDEFINIDA,FRUTICULTURA,VID,1,Productores,1,Argencert S.R.L.,FINCA CERES SRL,FINCA CERES (EX-AGRICOLA SAN CAYETANO 3)
32,ARGENTINA,46,LA RIOJA,CHILECITO,INDEFINIDA,FRUTICULTURA,OLIVOS,1,Productores,1,Argencert S.R.L.,FINCA CERES SRL,FINCA CERES (EX-AGRICOLA SAN CAYETANO 3)
32,ARGENTINA,46,LA RIOJA,CHILECITO,INDEFINIDA,FRUTICULTURA,OLIVOS,1,Productores,1,Argencert S.R.L.,FINCA CERES SRL,FINCA CERES (EX-AGRICOLA SAN CAYETANO 6)
32,ARGENTINA,46,LA RIOJA,CHILECITO,INDEFINIDA,AGRICULTURA,PASAS DE UVA,1,Productores,1,Argencert S.R.L.,FREZZI SACIAG,FINCA FREZZI II
32,ARGENTINA,46,LA RIOJA,CHILECITO,INDEFINIDA,FRUTICULTURA,VID,1,Productores,1,Argencert S.R.L.,FREZZI SACIAG,FINCA FREZZI
32,ARGENTINA,46,LA RIOJA,CHILECITO,INDEFINIDA,FRUTICULTURA,OLIVOS,1,Productores,1,Argencert S.R.L.,FREZZI SACIAG,FINCA FREZZI
32,ARGENTINA,46,LA RIOJA,AIMOGASTA,INDEFINIDA,AGRICULTURA,JOJOBA,1,Productores,2,OIA S.A.,FUERTE DEL BAÑADO S.A.,FUERTE DEL BAÑADO
32,ARGENTINA,46,LA RIOJA,CORONEL FELIPE VARELA,INDEFINIDA,FRUTICULTURA,VID,1,Productores,1,Argencert S.R.L.,"GARROT, CARLOS PEDRO",FINCA SANTA GUALBERTA
32,ARGENTINA,46,LA RIOJA,CHILECITO,INDEFINIDA,FRUTICULTURA,VD,1,Productores,1,Argencert S.R.L.,"GONZALEZ RODRIGUEZ, GERMAN",DON BERNABE
32,ARGENTINA,46,LA RIOJA,CHILECITO,INDEFINIDA,FRUTICULTURA,OLIVOS,1,Productores,1,Argencert S.R.L.,"GONZALEZ RODRIGUEZ, GERMAN",DON BERNABE
32,ARGENTINA,46,LA RIOJA,CHILECITO,INDEFINIDA,FRUTICULTURA,VID,1,Productores,1,Argencert S.R.L.,"GONZALEZ, MARIO HERNAN",EX-BERETTA
32,ARGENTINA,46,LA RIOJA,CHILECITO,INDEFINIDA,FRUTICULTURA,VID,1,Productores,1,Argencert S.R.L.,"GONZALEZ, MARIO HERNAN",EX-MORENO
32,ARGENTINA,46,LA RIOJA,CHILECITO,INDEFINIDA,FRUTICULTURA,OLIVOS,1,Productores,1,Argencert S.R.L.,"GONZALEZ, MARIO HERNAN",EX-MORENO
32,ARGENTINA,46,LA RIOJA,CHILECITO,INDEFINIDA,FRUTICULTURA,VID,1,Productores,1,Argencert S.R.L.,"GONZALEZ, MARIO HERNAN",NUEVA
32,ARGENTINA,46,LA RIOJA,CHILECITO,INDEFINIDA,FRUTICULTURA,OLIVOS,1,Productores,1,Argencert S.R.L.,"GONZALEZ, MARIO HERNAN",NUEVA
32,ARGENTINA,46,LA RIOJA,DTO. CAPITAL,INDEFINIDA,FRUTICULTURA,OLIVO,1,Productores,2,OIA S.A.,INDUSTRIAS QUIMICAS Y MINERAS TIMBO S.A.,FINCA TIMBO RIOJANA
32,ARGENTINA,46,LA RIOJA,DTO. CAPITAL,INDEFINIDA,HORTICULTURA,OLIVO,1,Productores,2,OIA S.A.,INDUSTRIAS QUIMICAS Y MINERAS TIMBO S.A.,FINCA TIMBO RIOJANA
32,ARGENTINA,46,LA RIOJA,DTO. CAPITAL,INDEFINIDA,FRUTICULTURA,PEREJIL,1,Productores,2,OIA S.A.,INDUSTRIAS QUIMICAS Y MINERAS TIMBO S.A.,FINCA TIMBO RIOJANA
32,ARGENTINA,46,LA RIOJA,DTO. CAPITAL,INDEFINIDA,HORTICULTURA,PEREJIL,1,Productores,2,OIA S.A.,INDUSTRIAS QUIMICAS Y MINERAS TIMBO S.A.,FINCA TIMBO RIOJANA
32,ARGENTINA,46,LA RIOJA,DTO. CAPITAL,INDEFINIDA,FRUTICULTURA,AJI,1,Productores,2,OIA S.A.,INDUSTRIAS QUIMICAS Y MINERAS TIMBO S.A.,FINCA TIMBO RIOJANA
32,ARGENTINA,46,LA RIOJA,DTO. CAPITAL,INDEFINIDA,HORTICULTURA,AJI,1,Productores,2,OIA S.A.,INDUSTRIAS QUIMICAS Y MINERAS TIMBO S.A.,FINCA TIMBO RIOJANA
32,ARGENTINA,46,LA RIOJA,DTO. CAPITAL,INDEFINIDA,FRUTICULTURA,ACEITUNAS,1,Productores,2,OIA S.A.,INDUSTRIAS QUIMICAS Y MINERAS TIMBO S.A.,FINCA TIMBO RIOJANA
32,ARGENTINA,46,LA RIOJA,DTO. CAPITAL,INDEFINIDA,HORTICULTURA,ACEITUNAS,1,Productores,2,OIA S.A.,INDUSTRIAS QUIMICAS Y MINERAS TIMBO S.A.,FINCA TIMBO RIOJANA
32,ARGENTINA,46,LA RIOJA,DTO. CAPITAL,INDEFINIDA,FRUTICULTURA,INCULTO,1,Productores,2,OIA S.A.,INDUSTRIAS QUIMICAS Y MINERAS TIMBO S.A.,FINCA TIMBO RIOJANA
32,ARGENTINA,46,LA RIOJA,DTO. CAPITAL,INDEFINIDA,HORTICULTURA,INCULTO,1,Productores,2,OIA S.A.,INDUSTRIAS QUIMICAS Y MINERAS TIMBO S.A.,FINCA TIMBO RIOJANA
32,ARGENTINA,46,LA RIOJA,CHILECITO,INDEFINIDA,FRUTICULTURA,VID,1,Productores,1,Argencert S.R.L.,"IRIARTE, DANIEL",FINCA LAS ROSAS (IRIARTE)
32,ARGENTINA,46,LA RIOJA,CHILECITO,INDEFINIDA,FRUTICULTURA,VID,1,Productores,1,Argencert S.R.L.,"LARGUIA, JONAS",FINCA LA NUESTRA
32,ARGENTINA,46,LA RIOJA,CHILECITO,INDEFINIDA,FRUTICULTURA,OLIVOS,1,Productores,1,Argencert S.R.L.,"LARGUIA, JONAS",FINCA LA NUESTRA
32,ARGENTINA,46,LA RIOJA,CHILECITO,INDEFINIDA,AGRICULTURA,NOGALES,1,Productores,1,Argencert S.R.L.,MAELCA S.A.,LOS RANQUELES
32,ARGENTINA,46,LA RIOJA,CHILECITO,INDEFINIDA,AGRICULTURA,CASTAÑA,1,Productores,1,Argencert S.R.L.,MAELCA S.A.,LOS RANQUELES
32,ARGENTINA,46,LA RIOJA,CHILECITO,INDEFINIDA,FRUTICULTURA,OLIVOS,1,Productores,1,Argencert S.R.L.,MAELCA SA,LOS CERRILLOS
32,ARGENTINA,46,LA RIOJA,CHILECITO,INDEFINIDA,HORTICULTURA,OLIVOS,1,Productores,1,Argencert S.R.L.,MAELCA SA,LOS CERRILLOS
32,ARGENTINA,46,LA RIOJA,CHILECITO,INDEFINIDA,FRUTICULTURA,VID,1,Productores,1,Argencert S.R.L.,MAELCA SA,LOS CERRILLOS
32,ARGENTINA,46,LA RIOJA,CHILECITO,INDEFINIDA,HORTICULTURA,VID,1,Productores,1,Argencert S.R.L.,MAELCA SA,LOS CERRILLOS
32,ARGENTINA,46,LA RIOJA,CHILECITO,INDEFINIDA,FRUTICULTURA,MELON,1,Productores,1,Argencert S.R.L.,MAELCA SA,LOS CERRILLOS
32,ARGENTINA,46,LA RIOJA,CHILECITO,INDEFINIDA,HORTICULTURA,MELON,1,Productores,1,Argencert S.R.L.,MAELCA SA,LOS CERRILLOS
32,ARGENTINA,46,LA RIOJA,CHILECITO,INDEFINIDA,FRUTICULTURA,SANDIA,1,Productores,1,Argencert S.R.L.,MAELCA SA,LOS CERRILLOS
32,ARGENTINA,46,LA RIOJA,CHILECITO,INDEFINIDA,HORTICULTURA,SANDIA,1,Productores,1,Argencert S.R.L.,MAELCA SA,LOS CERRILLOS
32,ARGENTINA,46,LA RIOJA,CHILECITO,INDEFINIDA,FRUTICULTURA,TOMATE,1,Productores,1,Argencert S.R.L.,MAELCA SA,LOS CERRILLOS
32,ARGENTINA,46,LA RIOJA,CHILECITO,INDEFINIDA,HORTICULTURA,TOMATE,1,Productores,1,Argencert S.R.L.,MAELCA SA,LOS CERRILLOS
32,ARGENTINA,46,LA RIOJA,CHILECITO,INDEFINIDA,FRUTICULTURA,MAIZ,1,Productores,1,Argencert S.R.L.,MAELCA SA,LOS CERRILLOS
32,ARGENTINA,46,LA RIOJA,CHILECITO,INDEFINIDA,HORTICULTURA,MAIZ,1,Productores,1,Argencert S.R.L.,MAELCA SA,LOS CERRILLOS
32,ARGENTINA,46,LA RIOJA,CHILECITO,INDEFINIDA,FRUTICULTURA,ZAPALLO,1,Productores,1,Argencert S.R.L.,MAELCA SA,LOS CERRILLOS
32,ARGENTINA,46,LA RIOJA,CHILECITO,INDEFINIDA,HORTICULTURA,ZAPALLO,1,Productores,1,Argencert S.R.L.,MAELCA SA,LOS CERRILLOS
32,ARGENTINA,46,LA RIOJA,CHILECITO,INDEFINIDA,FRUTICULTURA,BATATA,1,Productores,1,Argencert S.R.L.,MAELCA SA,LOS CERRILLOS
32,ARGENTINA,46,LA RIOJA,CHILECITO,INDEFINIDA,HORTICULTURA,BATATA,1,Productores,1,Argencert S.R.L.,MAELCA SA,LOS CERRILLOS
32,ARGENTINA,46,LA RIOJA,CHILECITO,INDEFINIDA,FRUTICULTURA,VID,1,Productores,1,Argencert S.R.L.,OLIVARES S.A.,OLIVARES S.A.
32,ARGENTINA,46,LA RIOJA,CHILECITO,INDEFINIDA,FRUTICULTURA,OLIVOS,1,Productores,1,Argencert S.R.L.,OLIVARES S.A.,OLIVARES S.A.
32,ARGENTINA,46,LA RIOJA,ARAUCO,INDEFINIDA,FRUTICULTURA,OLIVOS,1,Productores,1,Argencert S.R.L.,OLIVOS ARGENTINOS SA,LA AGUADA
32,ARGENTINA,46,LA RIOJA,ARAUCO,INDEFINIDA,FRUTICULTURA,OLIVOS,1,Productores,1,Argencert S.R.L.,OLIVOS ARGENTINOS SA,SANTA FE
32,ARGENTINA,46,LA RIOJA,CHILECITO,INDEFINIDA,FRUTICULTURA,VID,1,Productores,1,Argencert S.R.L.,ORO NEGRO S.A.,ORO NEGRO
32,ARGENTINA,46,LA RIOJA,CHILECITO,INDEFINIDA,FRUTICULTURA,OLIVOS,1,Productores,1,Argencert S.R.L.,ORO NEGRO S.A.,ORO NEGRO
32,ARGENTINA,46,LA RIOJA,CHILECITO,INDEFINIDA,FRUTICULTURA,VID,1,Productores,1,Argencert S.R.L.,"SUELDO GIORGI, LAURA",FINCA MACHIA
32,ARGENTINA,46,LA RIOJA,ARAUCO,INDEFINIDA,AGRICULTURA,JOJOBA,1,Productores,1,Argencert S.R.L.,TALAMUYUNA S.A.,TALAMUYUNA
32,ARGENTINA,46,LA RIOJA,CHILECITO,INDEFINIDA,FRUTICULTURA,VID,1,Productores,1,Argencert S.R.L.,"TROYANO, RUFINO",PARCELA Nº8
32,ARGENTINA,50,MENDOZA,SAN CARLOS,INDEFINIDA,FRUTICULTURA,ESPARRAGOS,1,Productores,2,OIA S.A.,AGROLOSANDES S.A.,AGROLOSANDES
32,ARGENTINA,50,MENDOZA,SAN CARLOS,INDEFINIDA,HORTICULTURA,ESPARRAGOS,1,Productores,2,OIA S.A.,AGROLOSANDES S.A.,AGROLOSANDES
32,ARGENTINA,50,MENDOZA,SAN CARLOS,INDEFINIDA,FRUTICULTURA,AJO,1,Productores,2,OIA S.A.,AGROLOSANDES S.A.,AGROLOSANDES
32,ARGENTINA,50,MENDOZA,SAN CARLOS,INDEFINIDA,HORTICULTURA,AJO,1,Productores,2,OIA S.A.,AGROLOSANDES S.A.,AGROLOSANDES
32,ARGENTINA,50,MENDOZA,SAN CARLOS,INDEFINIDA,FRUTICULTURA,ABONO VERDE,1,Productores,2,OIA S.A.,AGROLOSANDES S.A.,AGROLOSANDES
32,ARGENTINA,50,MENDOZA,SAN CARLOS,INDEFINIDA,HORTICULTURA,ABONO VERDE,1,Productores,2,OIA S.A.,AGROLOSANDES S.A.,AGROLOSANDES
32,ARGENTINA,50,MENDOZA,MAIPU,FRAY LUIS BELTRAN,FRUTICULTURA,VID,1,Productores,2,OIA S.A.,AGROROSAL S.A.,FINCA LA LUCERA
32,ARGENTINA,50,MENDOZA,MAIPU,FRAY LUIS BELTRAN,HORTICULTURA,VID,1,Productores,2,OIA S.A.,AGROROSAL S.A.,FINCA LA LUCERA
32,ARGENTINA,50,MENDOZA,SAN CARLOS,INDEFINIDA,FRUTICULTURA,DESCANSO,1,Productores,2,OIA S.A.,AGROSAVER S.A.,FINCA LA AGUANDA
32,ARGENTINA,50,MENDOZA,SAN CARLOS,INDEFINIDA,HORTICULTURA,DESCANSO,1,Productores,2,OIA S.A.,AGROSAVER S.A.,FINCA LA AGUANDA
32,ARGENTINA,50,MENDOZA,LUJAN DE CUYO,INDEFINIDA,FRUTICULTURA,UVAS,1,Productores,3,Letis S.A.,ALTOS LAS HORMIGAS SAVYC,ALTOS LAS HORMIGAS FINCA
32,ARGENTINA,50,MENDOZA,SAN CARLOS,INDEFINIDA,FRUTICULTURA,MANZANA,1,Productores,2,OIA S.A.,ARGENTBIO S.R.L.,FINCA EL OLMO
32,ARGENTINA,50,MENDOZA,SAN CARLOS,INDEFINIDA,HORTICULTURA,MANZANA,1,Productores,2,OIA S.A.,ARGENTBIO S.R.L.,FINCA EL OLMO
32,ARGENTINA,50,MENDOZA,SAN CARLOS,INDEFINIDA,FRUTICULTURA,ZAPALLO,1,Productores,2,OIA S.A.,ARGENTBIO S.R.L.,FINCA EL OLMO
32,ARGENTINA,50,MENDOZA,SAN CARLOS,INDEFINIDA,HORTICULTURA,ZAPALLO,1,Productores,2,OIA S.A.,ARGENTBIO S.R.L.,FINCA EL OLMO
32,ARGENTINA,50,MENDOZA,SAN CARLOS,INDEFINIDA,FRUTICULTURA,ZANAHORIA,1,Productores,2,OIA S.A.,ARGENTBIO S.R.L.,FINCA EL OLMO
32,ARGENTINA,50,MENDOZA,SAN CARLOS,INDEFINIDA,HORTICULTURA,ZANAHORIA,1,Productores,2,OIA S.A.,ARGENTBIO S.R.L.,FINCA EL OLMO
32,ARGENTINA,50,MENDOZA,SAN CARLOS,INDEFINIDA,FRUTICULTURA,CEBOLLA,1,Productores,2,OIA S.A.,ARGENTBIO S.R.L.,FINCA EL OLMO
32,ARGENTINA,50,MENDOZA,SAN CARLOS,INDEFINIDA,HORTICULTURA,CEBOLLA,1,Productores,2,OIA S.A.,ARGENTBIO S.R.L.,FINCA EL OLMO
32,ARGENTINA,50,MENDOZA,SAN CARLOS,INDEFINIDA,FRUTICULTURA,ECHALOTTE,1,Productores,2,OIA S.A.,ARGENTBIO S.R.L.,FINCA EL OLMO
32,ARGENTINA,50,MENDOZA,SAN CARLOS,INDEFINIDA,HORTICULTURA,ECHALOTTE,1,Productores,2,OIA S.A.,ARGENTBIO S.R.L.,FINCA EL OLMO
32,ARGENTINA,50,MENDOZA,SAN CARLOS,INDEFINIDA,FRUTICULTURA,INCULTO,1,Productores,2,OIA S.A.,ARGENTBIO S.R.L.,FINCA EL OLMO
32,ARGENTINA,50,MENDOZA,SAN CARLOS,INDEFINIDA,HORTICULTURA,INCULTO,1,Productores,2,OIA S.A.,ARGENTBIO S.R.L.,FINCA EL OLMO
32,ARGENTINA,50,MENDOZA,SAN CARLOS,INDEFINIDA,FRUTICULTURA,ZAPALLO ANCO,1,Productores,2,OIA S.A.,ARGENTBIO S.R.L.,FINCA EL OLMO
32,ARGENTINA,50,MENDOZA,SAN CARLOS,INDEFINIDA,HORTICULTURA,ZAPALLO ANCO,1,Productores,2,OIA S.A.,ARGENTBIO S.R.L.,FINCA EL OLMO
32,ARGENTINA,50,MENDOZA,SAN CARLOS,INDEFINIDA,FRUTICULTURA,AJO,1,Productores,2,OIA S.A.,ARGENTBIO S.R.L.,FINCA EL OLMO
32,ARGENTINA,50,MENDOZA,SAN CARLOS,INDEFINIDA,HORTICULTURA,AJO,1,Productores,2,OIA S.A.,ARGENTBIO S.R.L.,FINCA EL OLMO
32,ARGENTINA,50,MENDOZA,SAN CARLOS,INDEFINIDA,FRUTICULTURA,DESCANSO,1,Productores,2,OIA S.A.,ARGENTBIO S.R.L.,FINCA EL OLMO
32,ARGENTINA,50,MENDOZA,SAN CARLOS,INDEFINIDA,HORTICULTURA,DESCANSO,1,Productores,2,OIA S.A.,ARGENTBIO S.R.L.,FINCA EL OLMO
32,ARGENTINA,50,MENDOZA,SAN CARLOS,INDEFINIDA,FRUTICULTURA,BROCOLI,1,Productores,2,OIA S.A.,ARGENTBIO S.R.L.,FINCA EL OLMO
32,ARGENTINA,50,MENDOZA,SAN CARLOS,INDEFINIDA,HORTICULTURA,BROCOLI,1,Productores,2,OIA S.A.,ARGENTBIO S.R.L.,FINCA EL OLMO
